0.935,0.923,0.975,0.933,0.84,0.941,0.894,0.959,0.961,0.977,0.947
0.9352,0.924,0.975,0.934,0.842,0.941,0.894,0.958,0.961,0.977,0.946
0.9346,0.923,0.975,0.931,0.84,0.94,0.894,0.959,0.961,0.977,0.946
0.9347,0.925,0.974,0.93,0.841,0.939,0.893,0.959,0.961,0.977,0.948
0.9348,0.923,0.975,0.931,0.841,0.941,0.893,0.959,0.961,0.977,0.947
0.9342,0.922,0.975,0.928,0.839,0.941,0.894,0.959,0.961,0.977,0.946
0.9346,0.922,0.975,0.93,0.838,0.942,0.894,0.959,0.961,0.977,0.948
0.9345,0.921,0.975,0.93,0.841,0.941,0.894,0.959,0.961,0.977,0.946
0.9349,0.924,0.975,0.932,0.841,0.94,0.894,0.959,0.961,0.976,0.947
0.935,0.925,0.975,0.93,0.841,0.94,0.894,0.959,0.961,0.978,0.947
0.9344,0.924,0.975,0.93,0.84,0.94,0.893,0.959,0.961,0.977,0.945
0.9344,0.923,0.974,0.933,0.838,0.941,0.893,0.959,0.961,0.976,0.946
0.9348,0.925,0.975,0.934,0.839,0.94,0.893,0.958,0.962,0.977,0.945
0.9344,0.924,0.973,0.929,0.839,0.941,0.894,0.959,0.961,0.976,0.948
0.935,0.923,0.975,0.931,0.841,0.941,0.894,0.959,0.961,0.977,0.948
0.9349,0.923,0.975,0.932,0.841,0.942,0.893,0.959,0.961,0.977,0.946
0.9346,0.923,0.974,0.929,0.841,0.941,0.893,0.959,0.961,0.977,0.948
0.9347,0.925,0.974,0.93,0.837,0.942,0.893,0.959,0.961,0.978,0.948
0.9345,0.923,0.974,0.931,0.839,0.94,0.894,0.959,0.961,0.977,0.947
0.9343,0.924,0.974,0.929,0.84,0.941,0.893,0.958,0.962,0.977,0.945
0.9347,0.924,0.973,0.932,0.841,0.941,0.893,0.958,0.961,0.977,0.947
0.9349,0.925,0.974,0.93,0.841,0.941,0.894,0.959,0.962,0.976,0.947
0.9344,0.923,0.974,0.931,0.84,0.94,0.893,0.96,0.961,0.977,0.945
0.9349,0.925,0.974,0.93,0.84,0.942,0.893,0.959,0.961,0.977,0.948
0.9344,0.921,0.975,0.931,0.839,0.942,0.893,0.959,0.961,0.977,0.946
0.9345,0.923,0.973,0.932,0.838,0.942,0.893,0.959,0.962,0.977,0.946
0.9349,0.924,0.975,0.934,0.838,0.941,0.893,0.959,0.961,0.977,0.947
0.9348,0.924,0.975,0.931,0.839,0.942,0.894,0.959,0.961,0.977,0.946
0.9348,0.924,0.975,0.928,0.841,0.942,0.894,0.959,0.961,0.977,0.947
0.9347,0.926,0.975,0.931,0.838,0.941,0.893,0.959,0.961,0.978,0.945
0.9349,0.925,0.974,0.933,0.838,0.941,0.893,0.959,0.962,0.978,0.946
0.9352,0.923,0.976,0.933,0.841,0.941,0.893,0.959,0.962,0.977,0.947
0.9354,0.924,0.975,0.932,0.841,0.943,0.894,0.959,0.961,0.977,0.948
0.9343,0.923,0.975,0.933,0.838,0.94,0.893,0.958,0.961,0.977,0.945
0.9351,0.924,0.974,0.933,0.841,0.941,0.893,0.959,0.962,0.977,0.947
0.9348,0.924,0.975,0.934,0.838,0.94,0.893,0.958,0.962,0.977,0.947
0.9342,0.919,0.976,0.93,0.84,0.941,0.893,0.959,0.961,0.977,0.946
0.9347,0.924,0.975,0.93,0.838,0.941,0.894,0.959,0.961,0.977,0.948
0.9349,0.923,0.975,0.931,0.84,0.942,0.893,0.959,0.961,0.978,0.947
0.9347,0.923,0.975,0.93,0.839,0.94,0.894,0.959,0.962,0.977,0.948
0.9342,0.922,0.975,0.928,0.837,0.942,0.894,0.959,0.961,0.977,0.947
0.9349,0.924,0.975,0.932,0.841,0.941,0.893,0.959,0.961,0.977,0.946
0.9348,0.924,0.975,0.931,0.84,0.94,0.894,0.959,0.961,0.977,0.947
0.9341,0.923,0.974,0.929,0.838,0.941,0.893,0.959,0.961,0.977,0.946
0.9349,0.925,0.974,0.931,0.841,0.941,0.893,0.959,0.961,0.978,0.946
0.9351,0.924,0.974,0.934,0.84,0.94,0.894,0.959,0.962,0.977,0.947
0.9348,0.924,0.973,0.93,0.842,0.941,0.894,0.959,0.961,0.977,0.947
0.9344,0.923,0.975,0.929,0.836,0.941,0.895,0.959,0.961,0.977,0.948
0.9342,0.921,0.975,0.929,0.841,0.94,0.894,0.959,0.961,0.977,0.945
0.9344,0.922,0.974,0.932,0.84,0.94,0.893,0.96,0.961,0.977,0.945
0.9349,0.923,0.975,0.931,0.841,0.94,0.894,0.959,0.961,0.977,0.948
0.9348,0.924,0.974,0.934,0.839,0.94,0.893,0.959,0.961,0.977,0.947
0.9354,0.925,0.975,0.931,0.842,0.941,0.895,0.959,0.962,0.977,0.947
0.9336,0.921,0.974,0.93,0.836,0.941,0.893,0.959,0.962,0.976,0.944
0.9347,0.921,0.973,0.934,0.841,0.942,0.892,0.959,0.961,0.977,0.947
0.9349,0.923,0.974,0.929,0.845,0.941,0.893,0.959,0.961,0.977,0.947
0.9349,0.926,0.975,0.932,0.839,0.941,0.894,0.959,0.961,0.977,0.945
0.9348,0.924,0.974,0.934,0.84,0.941,0.893,0.959,0.961,0.977,0.945
0.9344,0.923,0.974,0.93,0.84,0.94,0.895,0.959,0.961,0.977,0.945
0.9344,0.923,0.974,0.931,0.84,0.94,0.894,0.958,0.961,0.977,0.946
0.9341,0.923,0.975,0.93,0.838,0.94,0.893,0.959,0.961,0.977,0.945
0.9341,0.923,0.974,0.931,0.841,0.94,0.893,0.958,0.961,0.977,0.943
0.9347,0.922,0.975,0.93,0.841,0.942,0.893,0.959,0.961,0.977,0.947
0.9347,0.923,0.975,0.931,0.84,0.941,0.893,0.959,0.961,0.977,0.947
0.9347,0.923,0.975,0.932,0.838,0.941,0.894,0.959,0.961,0.977,0.947
0.9349,0.923,0.975,0.933,0.841,0.94,0.893,0.959,0.961,0.977,0.947
0.9346,0.923,0.974,0.932,0.84,0.941,0.893,0.959,0.961,0.978,0.945
0.9344,0.923,0.975,0.93,0.841,0.94,0.894,0.959,0.961,0.977,0.944
0.9349,0.924,0.975,0.933,0.838,0.94,0.894,0.959,0.961,0.977,0.948
0.9343,0.922,0.973,0.932,0.84,0.941,0.893,0.959,0.961,0.977,0.945
0.9347,0.922,0.974,0.932,0.84,0.941,0.894,0.959,0.961,0.977,0.947
0.9349,0.925,0.975,0.931,0.84,0.941,0.893,0.959,0.962,0.977,0.946
0.9345,0.923,0.975,0.931,0.838,0.941,0.894,0.959,0.961,0.977,0.946
0.9347,0.921,0.975,0.933,0.841,0.94,0.893,0.959,0.962,0.977,0.946
0.9341,0.924,0.975,0.931,0.838,0.94,0.893,0.958,0.961,0.977,0.944
0.9345,0.922,0.975,0.931,0.838,0.942,0.893,0.959,0.961,0.976,0.948
0.9348,0.923,0.975,0.932,0.839,0.942,0.893,0.959,0.961,0.977,0.947
0.9345,0.925,0.975,0.93,0.838,0.941,0.893,0.959,0.961,0.977,0.946
0.9347,0.923,0.974,0.929,0.839,0.941,0.895,0.96,0.961,0.977,0.948
0.9346,0.924,0.974,0.93,0.84,0.94,0.894,0.959,0.961,0.977,0.947
0.9346,0.925,0.975,0.93,0.838,0.941,0.894,0.96,0.961,0.977,0.945
0.9342,0.922,0.975,0.932,0.84,0.941,0.893,0.959,0.961,0.977,0.942
0.9345,0.922,0.975,0.933,0.837,0.941,0.893,0.959,0.961,0.977,0.947
0.9348,0.924,0.974,0.932,0.839,0.94,0.894,0.959,0.962,0.977,0.947
0.9349,0.926,0.976,0.933,0.837,0.94,0.894,0.957,0.961,0.977,0.948
0.9347,0.922,0.975,0.932,0.84,0.94,0.895,0.96,0.961,0.978,0.944
0.9345,0.921,0.975,0.931,0.841,0.941,0.893,0.959,0.962,0.977,0.945
0.935,0.923,0.974,0.932,0.842,0.942,0.894,0.959,0.961,0.977,0.946
0.9344,0.92,0.975,0.931,0.839,0.941,0.893,0.959,0.961,0.977,0.948
0.9345,0.919,0.975,0.931,0.84,0.94,0.894,0.959,0.961,0.978,0.948
0.9345,0.924,0.973,0.929,0.842,0.941,0.893,0.959,0.961,0.977,0.946
0.934,0.923,0.973,0.928,0.839,0.94,0.893,0.958,0.961,0.977,0.948
0.935,0.924,0.975,0.933,0.841,0.941,0.894,0.959,0.961,0.977,0.945
0.9347,0.923,0.974,0.929,0.84,0.941,0.895,0.959,0.961,0.977,0.948
0.9349,0.924,0.974,0.932,0.841,0.942,0.893,0.959,0.961,0.977,0.946
0.9347,0.924,0.974,0.932,0.839,0.941,0.894,0.959,0.961,0.977,0.946
0.9343,0.922,0.975,0.93,0.84,0.94,0.893,0.959,0.961,0.978,0.945
0.9344,0.922,0.975,0.93,0.838,0.94,0.893,0.959,0.962,0.977,0.948
0.9347,0.924,0.975,0.931,0.839,0.941,0.894,0.959,0.962,0.976,0.946
0.9343,0.925,0.975,0.928,0.838,0.942,0.894,0.959,0.961,0.977,0.944
0.9344,0.922,0.976,0.931,0.838,0.941,0.893,0.959,0.961,0.977,0.946
0.935,0.925,0.975,0.931,0.84,0.941,0.893,0.959,0.962,0.976,0.948
0.935,0.925,0.974,0.932,0.84,0.941,0.893,0.959,0.962,0.977,0.947
0.9343,0.923,0.974,0.931,0.838,0.94,0.893,0.959,0.961,0.977,0.947
0.9343,0.923,0.975,0.931,0.837,0.941,0.893,0.959,0.961,0.977,0.946
0.9352,0.924,0.975,0.933,0.84,0.942,0.894,0.959,0.961,0.977,0.947
0.9346,0.926,0.974,0.928,0.838,0.942,0.893,0.959,0.961,0.978,0.947
0.9346,0.921,0.975,0.931,0.841,0.941,0.893,0.959,0.961,0.977,0.947
0.9339,0.924,0.973,0.929,0.837,0.941,0.893,0.959,0.961,0.977,0.945
0.9344,0.922,0.975,0.93,0.84,0.94,0.893,0.959,0.961,0.976,0.948
0.9352,0.923,0.975,0.933,0.842,0.94,0.895,0.959,0.961,0.977,0.947
0.9345,0.924,0.975,0.93,0.839,0.941,0.893,0.959,0.962,0.977,0.945
0.9348,0.924,0.975,0.931,0.839,0.942,0.893,0.959,0.961,0.977,0.947
0.9343,0.924,0.974,0.931,0.837,0.94,0.894,0.959,0.961,0.977,0.946
0.9346,0.923,0.974,0.931,0.842,0.942,0.893,0.959,0.961,0.977,0.944
0.9347,0.922,0.975,0.932,0.84,0.941,0.894,0.959,0.962,0.976,0.946
0.9345,0.924,0.975,0.93,0.84,0.94,0.893,0.959,0.961,0.977,0.946
0.9346,0.923,0.975,0.931,0.838,0.942,0.893,0.959,0.961,0.977,0.947
0.9343,0.924,0.975,0.931,0.836,0.94,0.894,0.959,0.961,0.976,0.947
0.9348,0.924,0.976,0.931,0.84,0.94,0.893,0.959,0.961,0.977,0.947
0.9346,0.923,0.975,0.931,0.84,0.94,0.893,0.959,0.961,0.977,0.947
0.9347,0.924,0.975,0.932,0.843,0.94,0.893,0.959,0.961,0.976,0.944
0.9344,0.924,0.974,0.93,0.839,0.94,0.894,0.959,0.961,0.977,0.946
0.9345,0.924,0.975,0.931,0.838,0.94,0.893,0.959,0.962,0.977,0.946
0.9347,0.925,0.975,0.929,0.84,0.941,0.893,0.96,0.962,0.976,0.946
0.9342,0.921,0.974,0.931,0.837,0.942,0.893,0.959,0.962,0.977,0.946
0.9349,0.924,0.975,0.932,0.84,0.941,0.894,0.959,0.961,0.976,0.947
0.9345,0.922,0.975,0.93,0.841,0.94,0.893,0.959,0.962,0.977,0.946
0.9353,0.925,0.975,0.931,0.843,0.941,0.894,0.959,0.961,0.977,0.947
0.9347,0.924,0.975,0.93,0.839,0.942,0.893,0.959,0.961,0.977,0.947
0.9349,0.926,0.975,0.93,0.839,0.942,0.893,0.96,0.961,0.977,0.946
0.9347,0.924,0.973,0.933,0.839,0.942,0.893,0.958,0.962,0.976,0.947
0.9348,0.923,0.975,0.93,0.841,0.941,0.893,0.959,0.962,0.977,0.947
0.9345,0.923,0.974,0.931,0.838,0.941,0.894,0.959,0.961,0.977,0.947
0.9345,0.924,0.975,0.929,0.838,0.94,0.894,0.959,0.961,0.978,0.947
0.9344,0.924,0.972,0.932,0.839,0.94,0.894,0.959,0.961,0.976,0.947
0.9351,0.925,0.975,0.933,0.839,0.943,0.894,0.959,0.961,0.977,0.945
0.9347,0.924,0.973,0.931,0.839,0.941,0.893,0.959,0.962,0.977,0.948
0.9343,0.924,0.975,0.929,0.839,0.941,0.893,0.959,0.961,0.977,0.945
0.935,0.924,0.975,0.93,0.843,0.942,0.893,0.959,0.96,0.977,0.947
0.9342,0.924,0.974,0.93,0.839,0.941,0.893,0.958,0.961,0.977,0.945
0.9349,0.924,0.975,0.932,0.84,0.942,0.893,0.959,0.961,0.977,0.946
0.9343,0.924,0.974,0.928,0.84,0.941,0.894,0.959,0.961,0.976,0.946
0.9342,0.923,0.975,0.93,0.839,0.941,0.893,0.959,0.961,0.977,0.944
0.9347,0.923,0.975,0.933,0.838,0.942,0.893,0.959,0.961,0.977,0.946
0.9348,0.924,0.975,0.932,0.84,0.94,0.893,0.959,0.961,0.977,0.947
0.9347,0.922,0.975,0.93,0.838,0.942,0.894,0.959,0.962,0.977,0.948
0.9342,0.923,0.974,0.928,0.84,0.939,0.893,0.958,0.961,0.978,0.948
0.9343,0.923,0.974,0.931,0.837,0.941,0.893,0.959,0.961,0.977,0.947
0.9352,0.923,0.975,0.933,0.841,0.941,0.894,0.959,0.961,0.977,0.948
0.9348,0.923,0.975,0.932,0.841,0.941,0.893,0.959,0.961,0.977,0.946
0.9349,0.926,0.975,0.932,0.838,0.94,0.894,0.959,0.962,0.978,0.945
0.9347,0.925,0.975,0.931,0.841,0.94,0.894,0.959,0.961,0.976,0.945
0.9341,0.922,0.975,0.93,0.837,0.94,0.894,0.959,0.961,0.977,0.946
0.9344,0.923,0.975,0.931,0.839,0.94,0.893,0.959,0.961,0.977,0.946
0.9347,0.923,0.976,0.932,0.838,0.941,0.893,0.959,0.961,0.977,0.947
0.9347,0.926,0.973,0.931,0.838,0.941,0.894,0.959,0.961,0.977,0.947
0.9345,0.926,0.975,0.93,0.839,0.94,0.893,0.959,0.961,0.977,0.945
0.9345,0.923,0.974,0.933,0.839,0.94,0.893,0.959,0.961,0.977,0.946
0.9345,0.925,0.973,0.931,0.839,0.941,0.893,0.959,0.961,0.977,0.946
0.9348,0.925,0.975,0.934,0.837,0.942,0.893,0.959,0.962,0.977,0.944
